username,userid,profile_location,created_at,text,retweet_count,source,coordinates
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-22 03:00:15,"Most draft classes take a few years to really start delivering their value, but this one was a hit right from the s… https://t.co/cYvfiQfo7a",0,True Anthem,
Mohammad,789246436919549952,"Seattle, WA",2023-01-22 02:59:30,Next year Seahawks need to get creative with DK and get him the ball minimum 10 times a game 🧐,9,Twitter for iPhone,
Steezy A. Smith 🎙📺,935262614547972096,"Seattle, WA",2023-01-22 02:51:27,This Divisional matchup between #TogetherBlue &amp; #FlyEaglesFly is very reminiscent of the #Seahawks &amp;  #FTTB Super W… https://t.co/ne4wX08Gx4,2,Twitter for iPhone,
Patrick — Go Seahawks! 🇺🇸🇺🇦🇵🇭,1552996467144417281,Seattle/King County,2023-01-22 02:44:34,@DebHoutman7 Well I am rooting for the Cowboys after the Niners beat my Seahawks last week! Ugh @PartainMarci!,0,Twitter for iPhone,
Belly Blaster,536939537,"Seattle, WA",2023-01-22 02:43:26,Called my wife in my eagles paraphernalia and she gon say “I didnt know you liked the seahawks”  mannnn chrisean hi… https://t.co/DuJ42NQloR,0,Twitter for iPhone,
Straw Hat Mariner,1357735745385975809,"Seattle, WA",2023-01-22 02:37:27,@KayvonPlzSack @Seahawks @LumenField @Delta GIANNNTTASS WHAAAATTT HAAPPPEENNNUUUHHHHHH,0,Twitter for iPhone,
Luke,389482944,"Seattle, Washington",2023-01-22 02:34:07,@Softykjr The giants are pretty bad.  They had the good fortune of playing the Vikings.,0,Twitter for iPhone,
Bobby Read,33774640,"Duvall, WA",2023-01-22 02:32:57,@Softykjr At least the Seahawks had the decency to wait until the 4th quarter to get blown out.,0,Twitter for iPhone,
DAVIS HSU,55139282,"Bellevue, Washington",2023-01-22 02:32:54,if I am reading the Jimmy Johnson chart right- the main compensation for dropping from 5 to 9- is essentially somet… https://t.co/sz3Mfxt2W9,3,Twitter for iPhone,
DAVIS HSU,55139282,"Bellevue, Washington",2023-01-22 02:28:14,Seattle rarely drafts at 5...the cap hit for pick #5 in 2023 is $6.2M per OTC- so needs to be factored into the ros… https://t.co/1O8zgvotCK,2,Twitter for iPhone,
Steezy A. Smith 🎙📺,935262614547972096,"Seattle, WA",2023-01-22 02:25:34,"#Seahawks franchise record for postseason receiving TD’s: 
6 (held by Doug Baldwin - 13 games &amp; Jermaine Kearse - 1… https://t.co/cdaTGzqyjV",2,Twitter for iPhone,
Eric Hansman,175679840,"Seattle, Washington",2023-01-22 02:18:35,One thing’s for sure… the Seahawks would have given the Eagles a better game than the Giants are.,0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-22 02:10:42,Ravens Request To Interview Seahawks QB Coach Dave Canales For OC Job https://t.co/z8kA0at4bA,0,FANpeeps.com,
Drippy Bobby,1511565065341726722,"Puyallup, WA",2023-01-22 02:10:39,"I shouldn't have to say this, but the Seattle Seahawks are NOT drafting Bijan Robinson or Michael Mayer at pick #5.",1,Twitter for Android,
BreadLoaf,485262070,"Seattle, WA",2023-01-22 02:08:06,@GoSeeHawks @Softykjr Lmfao are you serious. Do I need to write “(this is sarcasm)”? The broncos sucked. With Russ.… https://t.co/AZ9q4UBdOI,0,Twitter for iPhone,
Dante Jackson,1488378432,"Seattle, Wa",2023-01-22 02:07:06,#Seahawks def need BIG people this #NFLDraft2023 but I think they need guys who play with there “hair on fire”… https://t.co/L4P5cuyy3d,1,Twitter for iPhone,
Ryan Grande,926370973,"Tacoma, WA",2023-01-22 02:03:07,"@SeahawksHaug @Iamnoonestool @CorbinSmithNFL @Locked_Seahawks Not for #20 alone, we’d have to give up a third too but I’m about it",0,Twitter for iPhone,
Chambers Bay Distillery 🥃🍸🧜🏻‍♀️🇺🇦,2216047093,"University Place, WA",2023-01-22 01:53:47,@MikeDugar I will never understand why the Seahawks gave up on Frank Clark. Been looking for his replacement ever since. 🤔,0,Twitter for iPhone,
Shadow🥷🏾,1561615371907391488,"Seattle, WA",2023-01-22 01:50:51,@DiggsEnjoyer Seahawks fan? W,0,Twitter for iPhone,
OFFSZN Hawks 💙💚,1564801977762168833,"Seattle, WA",2023-01-22 01:48:21,My Goodness the Eagles looking like the 2013 Seahawks rn,1,Twitter for iPhone,
Kyle Peterson,883808948,"Seattle, WA",2023-01-22 01:43:27,Dawg the Giants lost to the Seahawks.. who TF actually thought this would be a good game 😂😂😂,0,Twitter for iPhone,
Javon 🌌,2376629814,"Seattle, WA",2023-01-22 01:37:15,@knicks_tape99 Seahawks next year https://t.co/5x0kQ7JyAj,0,Twitter for iPhone,
jennifer s.🏳️‍🌈🐕🤓🌎🎭,954164450679865344,"Seattle, WA",2023-01-22 01:37:13,"@ETommyBS1 Have to go w/ Cowboys, I grew up w/ them. Plus 49-ers beat Seahawks, Seattle since ‘90.",0,Twitter for iPhone,
Jeromy Krom,39174939,"Tacoma, WA",2023-01-22 01:31:53,"@ClayWinstead Definitely a possibility, I thought about that.  Others pointed out you risk a penalty for linemen do… https://t.co/fbcEwv8fIE",0,Twitter for iPhone,
PLAYOFFS?!,21956335,"Seattle, WA",2023-01-22 01:22:35,Seahawks have a shot this off season to vaulting themselves to that next serious level competing for the NFC chip #gohawks,0,Twitter for iPhone,
Burner,1485850744011984897,"Seattle, WA",2023-01-22 01:20:51,@TonyRomm Seahawks have that beat. They throw that screen for a loss on every drive.,0,Twitter Web App,
Chris Cluff,545797200,"Seattle, WA",2023-01-22 01:18:07,"#Seahawks all-time best ballhawk safeties (INT per game):

Kenny Easley .360
John Harris .345
Darryl Williams .328… https://t.co/5YivnPlqCj",2,TweetDeck,
Ryan Grande,926370973,"Tacoma, WA",2023-01-22 01:15:43,@Iamnoonestool @SeahawksHaug @CorbinSmithNFL @Locked_Seahawks Everything,0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-22 01:10:58,Seahawks Insiders Podcast: Previewing Seahawks 2023 Season https://t.co/k1PhACpNCo,0,FANpeeps.com,
Korbin McDonald,146162826,"Mukilteo, WA",2023-01-22 00:54:01,@MikeDugar @Seahawks @CKidd206 Form looking like Uncle Rico’s https://t.co/HCHJqaGn2c,0,Twitter for iPhone,
DougDolman,882331499596468225,"Kirkland, WA",2023-01-22 00:50:34,@4Fan03 @TomPelissero Haha. Abrams wasn’t even on the Seahawks when we played them at Santa Clara in the regular season,0,Twitter for iPhone,
Herbert N,75436213,gig harbor,2023-01-22 00:49:59,@dickfain Have I missed it isn't the offensive coordinator call the plays. Pete Carroll likes to split runs and thr… https://t.co/3dXxcv4Oki,0,Twitter for Android,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-22 00:40:13,The Seahawks traded Frank Clark to the Chiefs after the 2018 season and that brotha been in the AFC title game (at… https://t.co/pRJvDWzATz,84,Twitter for iPhone,
halocline.eth | AKCB #43,1513732372444811266,"Seattle, WA",2023-01-22 00:36:17,@KyleLewisForGov @TonysHobbyVault @sportsstuffhub Because the Seahawks suck. And I’d say 85% of the fans are bandwa… https://t.co/M2wXSITuvU,0,Twitter for iPhone,
Javon 🌌,2376629814,"Seattle, WA",2023-01-22 00:34:51,Dawg y’all know the kinda illegal shit I would do to see the Seahawks make the NFC championship for half a decade ???,0,Twitter for iPhone,
The Italian Rapscallion,1427462514380394496,"Seattle, WA",2023-01-22 00:25:45,@FO_VVerhei Technically Seahawks don’t have a quarterback at present so this was an easy choice for me,0,Twitter Web App,
Tom,247582164,Seattle,2023-01-22 00:20:54,@mookiealexander Seahawks have been terrible on 3rd and 1 since Walter Jones and Hutchinson!,0,Twitter Web App,
Hawksunited,1369977918957494273,"Seattle, WA",2023-01-22 00:13:32,"Redzone fumble cost the #Jaguars the game… that sounds familiar, doesn’t it #Seahawks fans?",0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-22 00:11:15,How would fans feel about facing Bobby eight more times? https://t.co/9HWdvt5j98,0,FANpeeps.com,
Pete Hanson,25846568,"Seattle, WA",2023-01-22 00:08:25,@MikeDugar @Seahawks @CKidd206 A little Jefferson Park action.,0,Twitter for iPhone,
hawks (9-8),1353808456445120512,"Mukilteo, WA",2023-01-22 00:07:02,@SwiftYouTube_ @Jayce72_ seahawks jimmy&gt;,0,Twitter for iPhone,
Savage,855818467,"Seattle, WA",2023-01-21 23:57:57,Ah yes where the NFL refs ignore an obvious blindside block and then let the Center fake the snap. Somehow this is all the Seahawks fault,0,Twitter for iPhone,
Sports ON Tap Seattle,1084300391599067136,"Seattle, WA",2023-01-21 23:56:57,I can’t wait to see the Seahawks wearing these next year. https://t.co/XN5HaS6rrh… https://t.co/JxsIJ8ZySQ,293,Twitter for iPhone,
Gregg Bell,70744212,Seattle,2023-01-21 23:54:45,"As Geno Smith contract talks ramp up, would backup Drew Lock return to the Seahawks for 2023 with his deal also end… https://t.co/XZPthSFIZc",1,Twitter Web App,
Gregg Bell,70744212,Seattle,2023-01-21 23:49:36,"As Geno Smith contract talks ramp up, would backup Drew Lock return to the Seahawks for 2023 with his deal also end… https://t.co/f7NhShSmZJ",2,Twitter for iPhone,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-21 23:43:43,@qdiggs6 @BAMSZN @Seahawks @CKidd206 I’m putting that on a rope you better be ready to run! Lol,0,Twitter for iPhone,
Sami Jarjour,162219630,"Seattle, WA",2023-01-21 23:39:27,I need the Seahawks deep in the playoffs again. I wanna watch these games with the Seahawks in it.,24,Twitter for iPhone,
Sports ON Tap Seattle,1084300391599067136,"Seattle, WA",2023-01-21 23:38:52,I can’t go see the Seahawks wearing these next year. https://t.co/nKjmdEwrUH… https://t.co/LLqr6g2YOL,5,Twitter for iPhone,
Niko Tamurian,36143335,"Seattle, WA",2023-01-21 23:30:46,"This is my favorite story of the day.

Real Estate Agent/Seahawks Wide Receiver Tyler Lockett helps teammate Penny… https://t.co/Jv0CKkcOXA",5,Twitter Web App,
Field Gulls,23483385,"Seattle, WA",2023-01-21 23:27:05,Report: Longtime Seahawks assistant Dave Canales eyed by Ravens for offensive coordinator job https://t.co/qzlD7WyzWv,3,Chorus publishing platform,
Jarrett Riley,3023431364,"Tacoma, WA",2023-01-21 23:12:30,@Softykjr Seahawks never use their tight ends correctly. Kelce would be the second coming of jimmy graham,0,Twitter Web App,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-21 23:00:18,"In the end, we came out with three prospects from Nick Saban’s Alabama program – including the top-ranked quarterba… https://t.co/J2u6Lf1oyF",0,True Anthem,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-21 22:56:53,@BAMSZN @Seahawks @CKidd206 @qdiggs6 I’m definitely looking him off and hitting the go-ball down the sideline lol,0,Twitter for iPhone,
PNW Paradise,104197523,"Seattle, Washington",2023-01-21 22:54:54,"@TDLockett12 @nrfant "" from the Seattle Seahawks"".....",0,Twitter for Android,
Dan Campbell fanpage,1254668484375535617,"Seattle, WA",2023-01-21 22:41:36,Did that remind anyone of the time Geno came on for an injured Russell Wilson against the Rams and concocted a 98 y… https://t.co/vB7ADmV2px,0,Twitter for iPhone,
Zack Peggins,28515519,"Seattle, WA",2023-01-21 22:38:17,also qb controversy in Kc? Is this Chad Henne’s team? Mahomes to the Seahawks? Idk tho https://t.co/YuH26KwgWW,0,Twitter for iPhone,
Eugenio Suarez’s multicolored mullet,3250967550,"Bothell, WA",2023-01-21 22:30:45,Every Seahawks loss this year: https://t.co/LYVJ9rMkSn,0,Twitter for iPhone,
Axel Gear // Mr. Jack,712598735176335360,"Seattle, WA",2023-01-21 22:27:30,@manofsteel390 @hawkblogger Did you post a lot of Seahawks trashtalk by any chance?,0,Twitter Web App,
Jeromy Krom,39174939,"Tacoma, WA",2023-01-21 22:19:33,Seahawks traded Frank Clark for LJ Collier lol,7,Twitter for iPhone,
JLxOne,1486780438693642244,"Seattle, WA",2023-01-21 22:17:41,I do miss seeing Frank Clark in a Seahawks jersey.,0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-21 22:11:09,SBNation Reacts Results: Seahawks fans eager for team to focus on defense https://t.co/OD13DbwZZL,0,FANpeeps.com,
Dave “Softy” Mahler,63653875,"Seattle, WA",2023-01-21 21:47:48,"That was a clinic on how to work the seam. 

Btw I’ll never get over that the Seahawks took Christine Michael one s… https://t.co/6DFE63zn5R",9,Twitter for iPhone,
Matthew’s “Niche” Interests!,962451527959945216,"Kirkland, WA",2023-01-21 21:46:04,"I mostly watch the Seahawks, so I don’t watch Mahomes play full games very often.

I am in awe, he is so good",0,Twitter for iPhone,
Seahawks Legends,96828186,Seattle WA,2023-01-21 21:45:55,🎥 More highlights on https://t.co/2SrldYS7da,1,Twitter for iPhone,
Jason Kline,24977727,"Seattle, WA",2023-01-21 21:42:47,@ProvideIQ_ @PFF Deebo when healthy is a difference maker and probably more so than any other WR on this list becau… https://t.co/tJk4CML5Qq,0,Twitter for iPhone,
PLAYOFFS?!,21956335,"Seattle, WA",2023-01-21 21:42:04,Chiefs got toney for a 3rd and 6th. Makes you wonder if the Seahawks kicked the tires on him? He’d be so sick w DK and Lockett,0,Twitter for iPhone,
PsychArt (Slava Ukraini!) (COMMS OPEN),1343075332513886209,"Seattle, WA",2023-01-21 21:42:03,@ShammyTV Seahawks fan.,0,Twitter for Android,
Wade Hampton,14535494,Seattle,2023-01-21 21:40:25,"@SuperSonicTrill Most important play in Seahawks history, for sure.

If we ever put a bronze statue up... It's ""The Tip"".",0,Twitter for Android,
rob.. 🫵 👊🏼 🤝,1196085498558603264,"Seattle, WA",2023-01-21 21:35:20,@LeBumJames006 @JarvisCards @MikeHegamen @GenoSmith3 @Seahawks 30TD to 10INT 4400 yards and you don’t want him to throw. Common man,0,Twitter for iPhone,
rob.. 🫵 👊🏼 🤝,1196085498558603264,"Seattle, WA",2023-01-21 21:33:49,@LeBumJames006 @JarvisCards @MikeHegamen @GenoSmith3 @Seahawks He was 15-17 in first half 10 interceptions and 2 fumbles are turnover prone?,0,Twitter for iPhone,
iBall,2207447354,Seattle,2023-01-21 21:12:05,There’s a lot of talk how and what #Seahawks need to do in the offseason. The answer is actually simple: PASS RUSH!… https://t.co/j1kl64gI50,0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-21 21:11:15,Seahawks boast number one ranked rookie class for 2022 https://t.co/bUCm7eivw9,0,FANpeeps.com,
wimerek,1586108566439890944,"Everett, WA",2023-01-21 21:07:17,"2011:  none
2010:  none

I don't know that ANY of those trades worked out for those trading up into the top 5 OR ev… https://t.co/A6U93j8Uqt",0,Twitter Web App,
BIG LO HO HO SEA-FENCE!,25246153,Seattle Washington USA,2023-01-21 21:00:53,"One of my favorite memories came up in my photos today. #DerrickThomas. He was very cool to the fans. 
He always ca… https://t.co/t2NKTjwcLV",2,Twitter for iPhone,
KC,35559037,"Seattle, WA",2023-01-21 20:48:11,@CarpentierNFL Seahawks beating the Broncos opening week and absolute chaos ensued,0,Twitter for Android,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-21 20:44:51,@skylergosson @Seahawks @CKidd206 All I need is an opportunity coach! 🤣,0,Twitter for iPhone,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-21 20:34:14,@Djbienaime @Seahawks @CKidd206 Better than that actor ***,0,Twitter for iPhone,
Hawksunited,1369977918957494273,"Seattle, WA",2023-01-21 20:29:28,#Ravens have requested permission to speak with #Seahawks  quarterbacks coach Dave Canales for their offensive coor… https://t.co/MzzXm4x83w,0,Twitter for iPhone,
Keena Lopez-Gotti,73011242,"Seattle, WA",2023-01-21 20:28:26,@Deborum @Seahawks Exsisting 🫠,0,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-21 20:28:19,Three stats that went under the radar from the surprising 2022 #Seahawks season jump out to @BrockHuard -- one in e… https://t.co/N5aMawJfF4,0,TweetDeck,
wimerek,1586108566439890944,"Everett, WA",2023-01-21 20:28:07,Starting a🧵-all trades involving the top 5 picks in the NFL draft going back to 2010.  Some interesting stuff and B… https://t.co/hglY6B9TJz,0,Twitter Web App,
Keena Lopez-Gotti,73011242,"Seattle, WA",2023-01-21 20:27:53,@Deborum @Seahawks Just them exhausting &amp; being darn good at their jobs. Very upsetting to me 🤣😝,0,Twitter for iPhone,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-21 20:25:37,@djmogg @Seahawks @CKidd206 Our budget is small but we always open for growth! Lol,0,Twitter for iPhone,
Daniel Mogg,19503442,"Seattle, WA",2023-01-21 20:24:31,@MikeDugar @Seahawks @CKidd206 need to get you that content team bruh!,0,Twitter Web App,
Gamaliel,1397007055249047553,"Seattle, WA",2023-01-21 20:19:08,@NinersNation The fan base is younger now. I get it. Im 40 and I hate the Cowboys but my son (19) hates the Seahawks.,0,Twitter for iPhone,
aileen™,203080861,"Seattle, WA",2023-01-21 20:16:17,"@PupCoach 7 isn’t even the high. In spring, it’s nearly my whole collection. Mariners sweatshirts, Seahawks sweatsh… https://t.co/4XXrdUga8n",0,Twitter for iPhone,
OhShagHennsey,1348721579866218497,"Seattle, WA",2023-01-21 20:13:40,@MikeDugar @Seahawks @CKidd206 Yooooooooo....ur form is not good bro. 😂,0,Twitter for iPhone,
Timbo Slice,707628404,Seattle,2023-01-21 20:11:17,@Jennyfootball26 Jags or Giants - Seahawks fan,0,Twitter Web App,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-21 20:05:12,Aye @Seahawks if them QB negotiations get dicey this offseason just know I’m available. Intangibles are there and p… https://t.co/xxa7yFm8PS,8,Twitter for iPhone,
Epic Seats,15368771,Seattle,2023-01-21 20:02:40,"With the Seahawks out, is there any team you are rooting for in the NFL playoffs? 😄 https://t.co/4x5945uwcT",0,Loomly,
SSN-Seattle Seahawks,1384672232316698628,"Seattle, WA",2023-01-21 19:41:29,"This is a tough away schedule, honestly. https://t.co/Yiw6IDg1kl",0,Twitter for iPhone,
Me And Jesse Podcast Sports,786804369421283328,Worldwide & Beyond ,2023-01-21 19:34:16,"Check out #MeAndJesse Podcast's video! #TikTok 
🎥https://t.co/9lJKObiihb 
🏈@JesseMartineau IS HAPPY!!!
🏈@Seahawks… https://t.co/0uLAEDYA0p",2,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-21 19:30:22,"As goal #1 this offseason, the #Seahawks hope to re-sign their Pro Bowl quarterback.

Which other offensive free ag… https://t.co/PeshOnIMjH",7,Twitter for Android,
Pete Lawrence,181341668,"Woodinville, WA",2023-01-21 19:15:44,"#Seahawks twitter enjoying the “conundrum” of the #49ers having Trey Lance AND Brock Purdy.
Yes it’s a good “proble… https://t.co/5Gq6AsGam1",0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-21 19:11:55,It’s time to look back again on the Seahawks' 2022 campaign as beat reporters @bcondotta and @A_Jude hand out their… https://t.co/tWVNbtAgjK,3,Echobox,
